transaction_id,timestamp,phone_hash,bank,account_id,transaction_type,amount,direction,beneficiary_merchant,atm_id,city,channel,fraud_label
TXN-0020822,2023-12-24 05:24:48,a4dbdeb861247b74,HDFC,AC-705041,NET_BANKING,43947.34,debit,Zomato,,Delhi,online,no
TXN-0020823,2020-07-10 01:45:04,0319ec0b0f077b3e,Axis,AC-791817,NET_BANKING,22240.21,debit,Amazon,,Madurai,online,no
TXN-0020824,2024-09-20 01:54:07,49ae621593649fe3,PNB,AC-897546,IMPS,192918.35,debit,Paytm,,Jaipur,online,no
TXN-0020825,2019-04-28 04:18:24,a5eb92b7b202e93c,Kotak,AC-851526,IMPS,24651.1,debit,Netflix,,Lucknow,online,no
TXN-0020826,2019-07-26 01:05:50,39f69077ae38906e,ICICI,AC-167028,POS,194633.72,credit,Flipkart,,Indore,POS,no
TXN-0020827,2021-05-06 00:24:40,ac358e146e9e8d48,BOB,AC-865907,CASH_DEPOSIT,112785.18,debit,,,Hyderabad,online,no
TXN-0020828,2024-07-13 19:27:44,bd5c771802954887,BOB,AC-616783,ATM_WITHDRAWAL,5000,debit,,ATM-00588,Kolkata,ATM,no
TXN-0020829,2021-12-12 09:38:38,455f17cf06bbf811,Axis,AC-352737,RTGS,172157.53,debit,Flipkart,,Delhi,online,no
TXN-0020830,2019-02-05 02:41:06,807ddef7e20bae76,Axis,AC-933287,ATM_WITHDRAWAL,25000,debit,,ATM-01213,Surat,ATM,no
TXN-0020831,2019-11-13 14:07:26,9f3380535cf3aa7a,ICICI,AC-248375,NET_BANKING,56761.43,credit,Swiggy,,Surat,online,no
TXN-0020832,2019-02-23 16:55:21,e59d270a26fb8afb,BOB,AC-693177,CASH_DEPOSIT,173026.34,debit,,,Delhi,online,no
TXN-0020833,2023-01-17 18:42:50,e97449b029d8ae33,Axis,AC-715943,NET_BANKING,161436.96,debit,Razorpay,,Ahmedabad,online,no
TXN-0020834,2023-11-18 15:01:09,3d48c9841e3b118d,Kotak,AC-405054,RTGS,61202.0,credit,Reliance Digital,,Pune,online,no
TXN-0020835,2021-10-18 06:16:34,39e795046005d646,BOB,AC-873675,ATM_WITHDRAWAL,2000,debit,,ATM-00075,Madurai,ATM,no
TXN-0020836,2024-01-20 00:17:55,0a597df5b7b63db6,HDFC,AC-110539,NET_BANKING,15773.43,debit,PhonePe,,Jaipur,online,no
TXN-0020837,2022-06-04 17:53:37,d6fca95322c5e26a,SBI,AC-309839,CASH_DEPOSIT,22483.02,credit,,,Ahmedabad,online,no
TXN-0020838,2024-06-13 03:41:47,812aef0ca7d7b3c6,ICICI,AC-165870,ATM_WITHDRAWAL,3000,debit,,ATM-01287,Mumbai,ATM,no
TXN-0020839,2021-03-20 20:15:13,6c793c6e68188774,Kotak,AC-326445,NEFT,31952.41,credit,Netflix,,Bengaluru,online,no
TXN-0020840,2019-12-07 09:09:30,ee1917ecf5c2cb94,ICICI,AC-546981,NEFT,83250.42,debit,Spotify,,Kolkata,online,no
TXN-0020841,2021-07-02 09:57:08,5e18b0cef13c28a4,Canara,AC-240131,ATM_WITHDRAWAL,3000,debit,,ATM-00862,Kolkata,ATM,no
TXN-0020842,2021-01-21 02:00:28,e95ee47eb09b64df,PNB,AC-491103,ATM_WITHDRAWAL,15000,debit,,ATM-01236,Bengaluru,ATM,no
TXN-0020843,2022-06-17 09:02:16,55675b0ef2dc4115,PNB,AC-445969,UPI,84633.2,credit,DMart,,Bengaluru,online,no
TXN-0020844,2020-03-31 02:27:43,9646540cfe04cf31,ICICI,AC-976378,POS,130848.88,credit,Netflix,,Hyderabad,POS,no
TXN-0020845,2019-02-15 01:08:38,899efe9b1b87def3,ICICI,AC-656442,RTGS,91687.8,credit,Paytm,,Coimbatore,online,no
TXN-0020846,2021-10-01 03:47:03,f641ca3722da2343,Union,AC-568509,CASH_DEPOSIT,38857.58,debit,,,Coimbatore,online,no
TXN-0020847,2024-10-15 09:10:54,7b77696f10730358,Kotak,AC-489223,NEFT,186808.13,debit,PhonePe,,Mumbai,online,no
TXN-0020848,2019-08-11 22:28:17,48bd5b2573a769e4,Union,AC-672168,IMPS,170662.06,debit,Flipkart,,Coimbatore,online,no
TXN-0020849,2021-09-11 22:55:50,0338dbc425d597d1,PNB,AC-266881,IMPS,135649.28,debit,BigBasket,,Lucknow,online,no
TXN-0020850,2023-10-30 17:45:10,04a9808976701189,Canara,AC-182736,IMPS,158170.16,credit,Flipkart,,Jaipur,online,no
TXN-0020851,2019-08-27 18:10:06,6d19b6f50099f6e5,Kotak,AC-896338,RTGS,142775.91,credit,Amazon,,Mumbai,online,no
TXN-0020852,2024-06-03 15:17:25,162cc041b23b9641,Axis,AC-239500,NET_BANKING,26571.93,credit,Razorpay,,Coimbatore,online,no
TXN-0020853,2020-11-04 02:53:36,266af3e73bb1c1c2,Axis,AC-698625,NET_BANKING,105344.82,debit,Zomato,,Coimbatore,online,no
TXN-0020854,2023-07-11 20:51:30,f868c68734e71e04,Union,AC-549373,NET_BANKING,19733.35,debit,GooglePay,,Kolkata,online,no
TXN-0020855,2024-04-07 03:19:17,60243dd86214fe54,PNB,AC-322711,ATM_WITHDRAWAL,2000,debit,,ATM-01878,Jaipur,ATM,no
TXN-0020856,2019-08-22 15:35:42,65c85c90a17b465c,Union,AC-298198,CASH_DEPOSIT,125664.59,credit,,,Bengaluru,online,no
TXN-0020857,2021-10-01 23:05:16,fa0fc5a62f2612f4,Axis,AC-928189,ATM_WITHDRAWAL,20000,debit,,ATM-01740,Chennai,ATM,no
TXN-0020858,2023-04-18 03:24:58,1bab92f855104857,SBI,AC-361116,RTGS,8003.55,credit,Reliance Digital,,Jaipur,online,no
TXN-0020859,2019-02-15 14:43:48,e5c20c647cf62f02,ICICI,AC-616899,NET_BANKING,132117.68,credit,DMart,,Chennai,online,no
TXN-0020860,2021-11-29 05:59:06,8e56b0afbc5b0cbd,Axis,AC-714663,CASH_DEPOSIT,144107.55,debit,,,Delhi,online,no
TXN-0020861,2020-05-08 00:38:01,445ddca1cbdd7c3b,SBI,AC-253773,IMPS,82600.68,credit,Swiggy,,Indore,online,no
TXN-0020862,2023-03-19 18:25:22,a3094f1d642aa3cd,Union,AC-204256,POS,137061.7,credit,DMart,,Delhi,POS,no
TXN-0020863,2023-12-25 17:12:54,2c59d245f141c336,Union,AC-778789,RTGS,4737.93,debit,Razorpay,,Bengaluru,online,no
TXN-0020864,2024-09-07 20:12:02,bd5c771802954887,Kotak,AC-202317,RTGS,154582.55,credit,GooglePay,,Chennai,online,no
TXN-0020865,2023-06-25 17:28:12,107abf5076bea733,Yes,AC-755257,RTGS,94682.64,credit,Spotify,,Patna,online,no
TXN-0020866,2022-04-10 05:08:18,23b8d45d5b90b8a5,Union,AC-167076,NET_BANKING,183657.78,credit,Netflix,,Ahmedabad,online,no
TXN-0020867,2022-03-11 11:28:12,cb44d34cb5755c3f,Union,AC-594071,ATM_WITHDRAWAL,20000,debit,,ATM-01246,Delhi,ATM,no
TXN-0020868,2023-07-15 09:52:19,fd28843ee3380793,Canara,AC-594681,ATM_WITHDRAWAL,500,debit,,ATM-00478,Kolkata,ATM,no
TXN-0020869,2024-06-30 22:54:10,8f19f35c16d637bf,Union,AC-442745,UPI,197888.44,debit,Myntra,,Ahmedabad,online,no
TXN-0020870,2019-02-03 12:01:18,efa8491c8fd6809c,BOB,AC-170511,ATM_WITHDRAWAL,500,debit,,ATM-01994,Indore,ATM,no
TXN-0020871,2022-07-13 08:26:11,2744ca5f53d7eebd,ICICI,AC-821671,CASH_DEPOSIT,49294.19,credit,,,Patna,online,no
TXN-0020872,2021-01-20 17:30:52,fb1f511f7e79c4de,ICICI,AC-647354,UPI,47730.02,debit,Swiggy,,Surat,online,no
TXN-0020873,2019-04-29 15:34:47,928898ce182988fe,Axis,AC-634123,NET_BANKING,174764.54,credit,Croma,,Mumbai,online,no
TXN-0020874,2019-07-11 23:10:36,a74e97aac435d5db,SBI,AC-174030,CASH_DEPOSIT,82922.03,debit,,,Mumbai,online,no
TXN-0020875,2021-11-04 05:47:38,d890cfe2c448c55c,Union,AC-797230,RTGS,177837.55,credit,Razorpay,,Coimbatore,online,no
TXN-0020876,2022-10-12 02:43:43,06f6a017dc948b07,PNB,AC-659233,UPI,189910.18,debit,DMart,,Hyderabad,online,no
TXN-0020877,2022-03-12 17:26:46,6615a1f3d673027f,BOB,AC-643170,UPI,48397.91,credit,Reliance Digital,,Indore,online,no
TXN-0020878,2024-03-14 19:48:27,249f40c308547792,Union,AC-333453,CASH_DEPOSIT,120300.13,credit,,,Lucknow,online,no
TXN-0020879,2024-03-07 02:51:45,dacbc242a2213c9a,HDFC,AC-187967,RTGS,122089.01,credit,BigBasket,,Kolkata,online,no
TXN-0020880,2023-11-04 21:52:40,ca9a770056d05106,Yes,AC-478381,NEFT,118936.6,debit,Croma,,Jaipur,online,no
TXN-0020881,2023-08-29 05:00:14,65fa318243e0df66,HDFC,AC-430029,NET_BANKING,173012.65,credit,Swiggy,,Indore,online,no
TXN-0020882,2019-09-26 23:16:12,15badb42df459d45,Kotak,AC-793646,RTGS,25386.73,credit,Myntra,,Mumbai,online,no
TXN-0020883,2024-01-10 19:46:25,33f9bb3736a25fa4,Axis,AC-141657,UPI,2519.21,debit,PhonePe,,Pune,online,no
TXN-0020884,2023-08-12 14:32:47,c554b27a3ff624f0,SBI,AC-730360,CASH_DEPOSIT,154286.41,credit,,,Mumbai,online,no
TXN-0020885,2021-01-14 17:58:48,b2c6b1b7c29a7ce6,Axis,AC-117292,UPI,23598.16,credit,Flipkart,,Patna,online,no
TXN-0020886,2024-09-21 01:57:02,1a13eb0168833e93,Union,AC-711824,CASH_DEPOSIT,140072.54,credit,,,Indore,online,no
TXN-0020887,2022-06-04 07:21:43,e37c49e32a081b03,ICICI,AC-664164,RTGS,12002.14,debit,Swiggy,,Coimbatore,online,no
TXN-0020888,2021-08-14 02:59:42,2b1331948a93537f,Union,AC-528940,NEFT,29098.49,debit,Paytm,,Coimbatore,online,no
TXN-0020889,2023-01-16 13:12:58,62397c975fc5a00f,BOB,AC-626884,IMPS,77453.38,credit,PhonePe,,Coimbatore,online,no
TXN-0020890,2020-09-19 04:49:47,7708bd9c12df788a,SBI,AC-894204,NET_BANKING,60131.42,credit,Amazon,,Hyderabad,online,no
TXN-0020891,2022-12-25 05:56:58,e886cbe6c1d55dec,PNB,AC-609310,NEFT,145442.69,credit,Croma,,Jaipur,online,no
TXN-0020892,2019-01-08 03:53:35,2e59c0ea443f7ddd,Axis,AC-919803,RTGS,29204.98,debit,Reliance Digital,,Pune,online,no
TXN-0020893,2020-03-04 08:53:10,6442210596f82f94,Canara,AC-812791,NEFT,39770.51,debit,Amazon,,Bengaluru,online,no
TXN-0020894,2020-12-04 19:46:08,e5ca5ae1e57de359,HDFC,AC-853321,NEFT,135911.06,credit,DMart,,Chennai,online,no
TXN-0020895,2019-03-22 14:44:10,4bd8bff89a6348d1,BOB,AC-982208,ATM_WITHDRAWAL,2000,debit,,ATM-01389,Patna,ATM,no
TXN-0020896,2019-03-06 05:51:36,983433e5c848279f,BOB,AC-968088,RTGS,123535.42,debit,Paytm,,Indore,online,no
TXN-0020897,2021-02-08 03:48:32,09c0e2fef3c1f191,ICICI,AC-449401,ATM_WITHDRAWAL,10000,debit,,ATM-01266,Surat,ATM,no
TXN-0020898,2021-11-20 07:04:26,eb2d018ae12967a0,ICICI,AC-879260,NET_BANKING,40627.0,debit,Myntra,,Ahmedabad,online,no
TXN-0020899,2024-03-12 02:16:36,c2b68be8e084fd83,PNB,AC-667275,RTGS,27935.7,debit,PhonePe,,Patna,online,no
TXN-0020900,2023-02-02 09:49:44,57c7a819c756b8d8,BOB,AC-679259,ATM_WITHDRAWAL,10000,debit,,ATM-00365,Lucknow,ATM,no
TXN-0020901,2022-12-23 14:45:21,59532a8321c6fc71,Canara,AC-535561,CASH_DEPOSIT,149905.67,credit,,,Chennai,online,no
TXN-0020902,2022-03-16 06:06:38,0a89a46d0268cd5e,Canara,AC-336809,CASH_DEPOSIT,149934.76,credit,,,Patna,online,no
TXN-0020903,2021-08-28 09:39:17,e85f0277a8720f34,SBI,AC-585745,NEFT,110248.36,debit,Spotify,,Chennai,online,no
TXN-0020904,2021-05-14 17:27:37,87835288d1d51ba7,Union,AC-276952,CASH_DEPOSIT,65827.0,credit,,,Hyderabad,online,no
TXN-0020905,2021-03-28 13:36:27,521ddfca9e5ee67f,PNB,AC-400807,ATM_WITHDRAWAL,25000,debit,,ATM-01068,Madurai,ATM,no
TXN-0020906,2024-08-17 07:12:41,ddc9507cfe417e69,ICICI,AC-383380,ATM_WITHDRAWAL,500,debit,,ATM-00884,Coimbatore,ATM,no
TXN-0020907,2019-01-06 21:10:48,5de0daa5a5484845,BOB,AC-730267,POS,38569.45,debit,Amazon,,Lucknow,POS,no
TXN-0020908,2020-08-08 16:41:12,1488fcded351902a,Union,AC-871809,NEFT,29595.29,debit,Myntra,,Hyderabad,online,no
TXN-0020909,2019-11-21 21:35:33,167a3f3225e923fb,BOB,AC-483741,IMPS,123655.71,debit,BigBasket,,Chennai,online,no
TXN-0020910,2020-12-12 11:20:52,4a487266a1c4dd62,BOB,AC-545538,NET_BANKING,154624.18,debit,Flipkart,,Pune,online,no
TXN-0020911,2019-11-28 16:59:15,ded6151fc6bc240f,BOB,AC-114553,CASH_DEPOSIT,34642.71,debit,,,Surat,online,no
TXN-0020912,2019-01-19 04:57:44,250a3449a16f1bc1,HDFC,AC-306879,CASH_DEPOSIT,19474.49,debit,,,Ahmedabad,online,no
TXN-0020913,2024-02-15 00:46:44,a8876e54ce11b7bb,Yes,AC-513573,POS,41254.92,credit,Amazon,,Surat,POS,no
TXN-0020914,2022-12-25 20:21:47,8f573c8e29a7cf2e,HDFC,AC-973840,ATM_WITHDRAWAL,5000,debit,,ATM-01155,Mumbai,ATM,no
TXN-0020915,2020-08-19 00:33:40,7fe826aae288bf90,Union,AC-894167,NET_BANKING,94723.79,credit,DMart,,Coimbatore,online,no
TXN-0020916,2019-07-08 11:43:06,a1033b053a212f30,Yes,AC-499830,POS,56573.04,credit,Myntra,,Kolkata,POS,no
TXN-0020917,2022-01-15 03:48:49,0333f70d7d8e9ab7,Canara,AC-275385,NET_BANKING,73198.79,debit,Paytm,,Delhi,online,no
TXN-0020918,2020-09-10 16:32:19,afbf19546e4080ff,SBI,AC-999724,NEFT,131022.06,debit,GooglePay,,Lucknow,online,no
TXN-0020919,2021-12-25 05:22:20,c7acfaea46398cce,Union,AC-186075,NET_BANKING,112653.33,credit,Croma,,Patna,online,no
TXN-0020920,2021-08-29 21:32:37,96ffcf72e00dc0ec,Yes,AC-348835,RTGS,142682.29,debit,Zomato,,Pune,online,no
TXN-0020921,2020-08-22 05:43:42,aeda831f016fe088,Axis,AC-404701,CASH_DEPOSIT,154259.85,credit,,,Pune,online,no
TXN-0020922,2024-06-13 11:27:25,7ced77ff3ebe5299,ICICI,AC-545292,IMPS,93425.47,credit,BigBasket,,Jaipur,online,no
TXN-0020923,2024-05-04 19:01:44,d61868d8e0b83248,Axis,AC-634497,ATM_WITHDRAWAL,5000,debit,,ATM-01981,Patna,ATM,no
TXN-0020924,2020-01-01 02:31:23,a233dc7a71679e03,ICICI,AC-257674,POS,65777.96,credit,Swiggy,,Coimbatore,POS,no
TXN-0020925,2021-04-10 10:24:36,eabbee76133f0113,BOB,AC-708466,CASH_DEPOSIT,135375.14,debit,,,Surat,online,no
TXN-0020926,2020-10-02 20:42:39,706096846ffbf26d,HDFC,AC-899253,CASH_DEPOSIT,168390.52,credit,,,Patna,online,no
TXN-0020927,2022-08-21 08:16:11,9cbb8758dc5b4a26,PNB,AC-342430,IMPS,40296.59,debit,Croma,,Jaipur,online,no
TXN-0020928,2021-06-27 05:40:57,5d92703616d59223,Kotak,AC-440232,UPI,88577.14,debit,Croma,,Kolkata,online,no
TXN-0020929,2024-03-13 05:31:01,edf1dbbc8d87140f,HDFC,AC-817043,POS,18920.43,credit,Reliance Digital,,Indore,POS,no
TXN-0020930,2021-10-09 05:42:57,8cb70f81153cce9a,Yes,AC-773856,IMPS,39792.13,credit,PhonePe,,Coimbatore,online,no
TXN-0020931,2022-01-12 05:21:54,8cb70f81153cce9a,Kotak,AC-243329,RTGS,64346.14,debit,Swiggy,,Chennai,online,no
TXN-0020932,2019-09-28 23:24:33,c2812197f08ca256,BOB,AC-153435,POS,32219.75,credit,Zomato,,Kolkata,POS,no
TXN-0020933,2022-01-04 08:40:36,543edc3537555515,PNB,AC-398608,POS,109905.93,debit,Netflix,,Indore,POS,no
TXN-0020934,2020-08-14 20:11:59,3aea051d65fbdf56,Kotak,AC-491124,IMPS,179375.64,debit,Paytm,,Patna,online,no
TXN-0020935,2020-11-04 06:26:06,4534ac4d623081ed,ICICI,AC-792894,NET_BANKING,112134.23,credit,GooglePay,,Coimbatore,online,no
TXN-0020936,2021-10-14 06:27:16,4402805bd2da1a9d,PNB,AC-465452,IMPS,52254.47,credit,BigBasket,,Pune,online,no
TXN-0020937,2022-04-10 21:51:19,bd00b36e061276c3,Canara,AC-239993,CASH_DEPOSIT,161726.16,credit,,,Lucknow,online,no
TXN-0020938,2022-08-03 02:55:00,5f4aa76041c37ae6,ICICI,AC-595578,IMPS,199252.43,credit,Netflix,,Indore,online,no
TXN-0020939,2021-07-10 09:47:12,e5376e1946265f9d,BOB,AC-771757,NEFT,71068.68,credit,Amazon,,Ahmedabad,online,no
TXN-0020940,2024-08-27 04:02:54,a028c1d20f451158,BOB,AC-640514,RTGS,7960.42,credit,Croma,,Lucknow,online,no
TXN-0020941,2019-03-07 17:49:08,985a9ce2e85a7805,Union,AC-929594,POS,29633.38,credit,Swiggy,,Indore,POS,no
TXN-0020942,2023-08-19 17:54:30,1b1860d4890bbeda,Union,AC-879838,RTGS,11924.34,debit,PhonePe,,Madurai,online,no
TXN-0020943,2023-12-12 13:03:39,493ad73aeb859046,PNB,AC-335837,POS,109650.57,credit,PhonePe,,Mumbai,POS,no
TXN-0020944,2023-07-02 11:21:12,d12bee79ae169923,PNB,AC-436760,UPI,173036.52,credit,Croma,,Madurai,online,no
TXN-0020945,2020-07-24 22:32:35,9a5753289e72e642,Canara,AC-357542,IMPS,214730.65,debit,PhonePe,,Lucknow,online,yes
TXN-0020946,2020-04-26 23:39:56,b7185bb0f7180c31,Axis,AC-484306,NEFT,131014.12,credit,Netflix,,Kolkata,online,no
TXN-0020947,2024-09-26 23:10:43,1501d1ee27daa292,HDFC,AC-593361,UPI,110929.11,credit,Amazon,,Hyderabad,online,no
TXN-0020948,2022-06-06 09:36:04,c2cdbe3867713b7e,Union,AC-973401,RTGS,105274.54,debit,PhonePe,,Jaipur,online,no
TXN-0020949,2019-02-04 14:36:34,fc05aa546e8e7afe,Yes,AC-283811,NET_BANKING,50279.01,credit,Netflix,,Ahmedabad,online,no
TXN-0020950,2023-09-03 17:01:56,5c1bd6137432582a,Axis,AC-130966,ATM_WITHDRAWAL,20000,debit,,ATM-01003,Indore,ATM,no
TXN-0020951,2019-04-28 05:39:32,f3088814129a09a7,Axis,AC-653333,NET_BANKING,47164.0,debit,BigBasket,,Surat,online,no
TXN-0020952,2019-08-10 09:18:00,e0856c8d4dae6dfc,ICICI,AC-924230,ATM_WITHDRAWAL,5000,debit,,ATM-01767,Hyderabad,ATM,no
TXN-0020953,2022-07-23 18:31:05,6abdffea38cd5057,PNB,AC-750334,NEFT,62936.49,credit,Spotify,,Jaipur,online,no
TXN-0020954,2019-02-10 06:12:04,92936a9df0c5f14d,HDFC,AC-374746,NET_BANKING,166068.81,credit,BigBasket,,Chennai,online,no
TXN-0020955,2022-10-18 03:05:39,f006f3aabcf2dc4f,HDFC,AC-640289,NEFT,70961.96,credit,Zomato,,Surat,online,no
TXN-0020956,2024-09-26 12:46:57,5c670270eca81bfc,PNB,AC-810189,POS,194853.92,debit,Myntra,,Pune,POS,no
TXN-0020957,2022-12-23 05:58:30,a23e0e258b136bd4,PNB,AC-477367,RTGS,129579.55,credit,DMart,,Hyderabad,online,no
TXN-0020958,2019-07-07 08:39:46,39c1a041aa3120d0,BOB,AC-765061,NEFT,52303.73,credit,Croma,,Kolkata,online,no
TXN-0020959,2021-07-03 09:21:55,d1a8ebfd60a23cbf,PNB,AC-203421,UPI,44003.82,credit,Paytm,,Indore,online,no
TXN-0020960,2020-03-09 23:29:20,42f3641edbfc747b,Canara,AC-537106,ATM_WITHDRAWAL,500,debit,,ATM-00163,Bengaluru,ATM,no
TXN-0020961,2020-10-01 00:34:34,f9ae136008ace32d,Kotak,AC-231633,ATM_WITHDRAWAL,1000,debit,,ATM-01509,Surat,ATM,no
TXN-0020962,2020-02-16 16:29:30,3d8d966dd3ff652a,HDFC,AC-433593,NET_BANKING,109052.43,debit,GooglePay,,Ahmedabad,online,no
TXN-0020963,2019-04-17 21:55:07,5339a6cbd052b60e,HDFC,AC-313880,CASH_DEPOSIT,112479.03,credit,,,Chennai,online,no
TXN-0020964,2020-12-31 00:31:10,15ce3d7dc06f35d0,ICICI,AC-432257,POS,49810.22,debit,Myntra,,Delhi,POS,no
TXN-0020965,2024-10-09 01:45:16,5ba9e54b45226517,Canara,AC-435054,CASH_DEPOSIT,150417.81,debit,,,Coimbatore,online,no
TXN-0020966,2024-12-24 21:55:11,f7e286f317d347a9,Kotak,AC-362879,NEFT,133348.77,credit,Spotify,,Coimbatore,online,no
TXN-0020967,2021-02-24 06:07:44,8e880c2c56547400,Canara,AC-932740,ATM_WITHDRAWAL,20000,debit,,ATM-00951,Coimbatore,ATM,no
TXN-0020968,2024-11-18 03:56:02,523b89b5a8a79415,Axis,AC-191417,ATM_WITHDRAWAL,25000,debit,,ATM-00263,Mumbai,ATM,no
TXN-0020969,2024-06-25 08:54:04,1131c55aaf264959,Union,AC-248511,CASH_DEPOSIT,17453.54,debit,,,Delhi,online,no
TXN-0020970,2024-02-22 01:55:12,bcf84a6588e43192,SBI,AC-636457,POS,148628.79,debit,Paytm,,Pune,POS,no
TXN-0020971,2023-10-12 23:31:00,27acb4d4ae7d8ac0,SBI,AC-972759,NEFT,95967.27,credit,Reliance Digital,,Ahmedabad,online,no
TXN-0020972,2020-11-20 15:06:18,3809971d4100fda9,PNB,AC-731395,NET_BANKING,136557.77,debit,Croma,,Lucknow,online,no
TXN-0020973,2023-05-19 02:01:30,850dc6c2a09b9e46,ICICI,AC-541833,POS,129794.26,debit,BigBasket,,Madurai,POS,no
TXN-0020974,2020-02-23 12:26:07,0a8d2acf1aa8142f,SBI,AC-506319,ATM_WITHDRAWAL,5000,debit,,ATM-00318,Coimbatore,ATM,no
TXN-0020975,2021-08-08 07:49:23,2322b201d0b8c50a,Kotak,AC-418754,POS,5757.38,credit,Netflix,,Jaipur,POS,no
TXN-0020976,2019-04-22 19:32:41,6615a1f3d673027f,Yes,AC-633010,NET_BANKING,61759.61,credit,Flipkart,,Bengaluru,online,no
TXN-0020977,2019-01-07 06:43:32,ff509281afa70746,ICICI,AC-230528,RTGS,112239.94,credit,Amazon,,Bengaluru,online,no
TXN-0020978,2020-06-19 19:51:21,15fa09b7450805e1,Yes,AC-737478,POS,82990.11,debit,DMart,,Mumbai,POS,no
TXN-0020979,2024-08-10 16:16:33,fa5c838a0eb8ee1f,Yes,AC-925141,NET_BANKING,12452.96,credit,PhonePe,,Delhi,online,no
TXN-0020980,2024-02-15 08:55:48,c37759b7fa7d031a,BOB,AC-983330,UPI,9434.1,credit,Spotify,,Patna,online,no
TXN-0020981,2024-07-28 15:24:13,5df618d77dbdad41,Axis,AC-999006,POS,177917.69,credit,GooglePay,,Jaipur,POS,no
TXN-0020982,2023-01-05 15:24:28,2b1962f8ffe400c2,Union,AC-968251,UPI,157676.34,debit,Flipkart,,Jaipur,online,no
TXN-0020983,2024-07-22 16:27:13,23d7fd1aa36ed04e,Canara,AC-616918,RTGS,159202.07,debit,Razorpay,,Chennai,online,yes
TXN-0020984,2023-04-01 06:00:49,739786800fda4ae2,Union,AC-771625,NEFT,48507.14,debit,Spotify,,Bengaluru,online,no
TXN-0020985,2024-03-21 23:51:22,087ae95b2b973c18,Yes,AC-976433,POS,3826.78,credit,Reliance Digital,,Coimbatore,POS,no
TXN-0020986,2024-01-24 10:28:51,6c2ee916345a162a,Canara,AC-139756,NET_BANKING,1707.16,debit,Flipkart,,Jaipur,online,no
TXN-0020987,2021-11-25 13:43:44,73771a4b485e2cd8,Yes,AC-634036,NEFT,133066.62,credit,Croma,,Bengaluru,online,no
TXN-0020988,2021-05-23 22:17:15,c135a35fc396750a,Kotak,AC-595413,NEFT,140958.65,debit,BigBasket,,Delhi,online,no
TXN-0020989,2019-12-21 02:39:44,b288b8e88cf50956,Canara,AC-560850,IMPS,79136.52,debit,PhonePe,,Coimbatore,online,no
TXN-0020990,2023-08-08 03:36:47,1a08c3ecbca37430,ICICI,AC-294987,RTGS,69073.65,credit,Zomato,,Mumbai,online,no
TXN-0020991,2021-03-20 08:16:11,b4c9d0567677e141,PNB,AC-185389,CASH_DEPOSIT,8549.79,debit,,,Jaipur,online,no
TXN-0020992,2020-10-02 08:53:45,1b37d6fc8bb9b246,PNB,AC-957734,CASH_DEPOSIT,114661.88,debit,,,Coimbatore,online,no
TXN-0020993,2021-11-10 23:42:38,00f7c62109cbbce3,ICICI,AC-579873,UPI,25422.01,debit,Spotify,,Chennai,online,no
TXN-0020994,2023-06-20 08:37:28,08056fbbc26f7034,Axis,AC-171227,UPI,123254.87,credit,Amazon,,Delhi,online,no
TXN-0020995,2023-08-08 15:02:10,6d19b6f50099f6e5,ICICI,AC-707979,IMPS,42697.95,credit,Reliance Digital,,Hyderabad,online,no
TXN-0020996,2024-04-06 03:30:24,51ce519474a7aa2e,Yes,AC-601894,ATM_WITHDRAWAL,1000,debit,,ATM-01512,Indore,ATM,no
TXN-0020997,2022-01-26 22:32:40,31197d1f26f20ef4,HDFC,AC-643749,UPI,217433.19,debit,Netflix,,Pune,online,yes
TXN-0020998,2023-07-19 18:38:35,d074b69f119f7ed6,Kotak,AC-291981,UPI,108418.52,debit,Croma,,Mumbai,online,no
TXN-0020999,2019-09-22 21:15:25,bb80211080c87a15,Yes,AC-660447,CASH_DEPOSIT,13824.3,credit,,,Ahmedabad,online,no
TXN-0021000,2019-05-29 08:01:54,95940dcd4d75b365,Canara,AC-787717,IMPS,121856.94,credit,Amazon,,Ahmedabad,online,no
TXN-0021001,2019-09-14 19:26:55,e53057f5b0427ff1,Union,AC-959697,IMPS,15831.16,debit,BigBasket,,Bengaluru,online,no
TXN-0021002,2021-06-15 03:07:53,d12bee79ae169923,SBI,AC-309081,ATM_WITHDRAWAL,25000,debit,,ATM-00777,Surat,ATM,no
TXN-0021003,2020-06-18 10:29:14,5d0e61aeb1c33925,Axis,AC-369963,IMPS,134050.34,credit,DMart,,Chennai,online,no
TXN-0021004,2021-01-22 14:59:01,ea39c5f70d81fa96,SBI,AC-705109,RTGS,63303.92,credit,Swiggy,,Jaipur,online,no
TXN-0021005,2023-05-07 15:00:27,924bec2ded062ec5,BOB,AC-242015,POS,54189.38,credit,BigBasket,,Patna,POS,no
TXN-0021006,2020-06-06 22:35:49,0e52c7e8a72adabd,Kotak,AC-747002,NET_BANKING,127272.01,credit,Razorpay,,Indore,online,no
TXN-0021007,2020-06-20 20:16:37,9800331b2e2a2747,ICICI,AC-882767,NET_BANKING,121864.02,debit,Amazon,,Kolkata,online,no
TXN-0021008,2022-04-09 20:42:00,08c4903423d086b7,Yes,AC-674736,IMPS,171540.75,debit,Flipkart,,Jaipur,online,no
TXN-0021009,2019-12-07 20:49:19,ff32d70db17926f7,Axis,AC-623061,NET_BANKING,33528.18,debit,Croma,,Mumbai,online,no
